speed,diff_int_v_x,diff_int_v_y,acc_x,acc_y
0.570488,-0.480112,0.278817,-5.573798,2.138678
0.343951,-0.166802,0.286545,-19.809606,28.411538
0.932039,0.919809,-0.082431,0.923091,-0.201344
0.88916,0.881171,-0.058923,1.363518,-0.204377
0.84495,0.840718,-0.036736,1.817926,-0.187583
0.799378,0.798452,-0.01587,2.285941,-0.1488
0.75242,0.754372,0.003676,2.766951,-0.085221
0.704062,0.708477,0.021901,3.259985,0.006857
0.6543,0.660769,0.038806,3.763524,0.132416
0.603148,0.611246,0.05439,4.275165,0.298315
0.550645,0.559909,0.068654,4.791027,0.51424
0.496865,0.506759,0.081597,5.304633,0.794281
0.441947,0.451794,0.09322,5.804683,1.159607
0.386137,0.395015,0.103522,6.270324,1.643153
0.329892,0.336422,0.112503,6.660295,2.297839
0.2741,0.276015,0.120164,6.886013,3.20985
0.220616,0.213794,0.126504,6.740956,4.510064
0.173634,0.149759,0.131524,5.730285,6.308333
0.142455,0.08391,0.135224,2.960322,8.181189
0.140954,0.016245,0.137602,-1.352922,8.398179
0.172246,-0.053248,0.138655,-4.488334,6.647947
0.224775,-0.124589,0.138378,-5.67819,4.746349
0.288609,-0.197794,0.136764,-5.816697,3.345733
0.358994,-0.272882,0.133808,-5.483165,2.370885
0.433816,-0.349872,0.129505,-4.922409,1.682338
0.512066,-0.428782,0.123849,-4.237904,1.184837
0.593227,-0.50963,0.116833,-3.47703,0.819825
0.677007,-0.592433,0.108454,-2.663408,0.551089
0.763238,-0.677211,0.098704,-1.809735,0.355531
0.851816,-0.763982,0.087578,-0.923282,0.217898
0.942674,-0.852763,0.075071,-0.008443,0.127773
1.035772,-0.943573,0.061177,0.932007,0.077828
1.131082,-1.03643,0.045891,1.896242,0.062769
1.228586,-1.131352,0.029206,2.883023,0.078676
1.328274,-1.228358,0.011117,3.891483,0.122589
1.430139,-1.327466,-0.008381,4.921001,0.192228
1.534178,-1.428693,-0.029294,5.971118,0.28581
1.640389,-1.532059,-0.051628,7.041494,0.401916
1.748773,-1.637581,-0.075389,8.131866,0.539405
1.859331,-1.745277,-0.100581,9.242033,0.697344
1.972066,-1.855166,-0.127211,10.371833,0.874966
2.086981,-1.967252,-0.155283,11.52114,1.07163
2.204079,-2.081534,-0.184798,12.689851,1.286797
2.323363,-2.198006,-0.21576,13.868171,1.517007
2.441952,-2.313859,-0.247301,14.984019,1.741947
2.551563,-2.421035,-0.276935,16.004492,1.956728
2.651612,-2.51898,-0.304493,16.929412,2.159551
2.742068,-2.607674,-0.329972,17.758818,2.348728
2.822908,-2.687095,-0.353369,18.492757,2.52296
2.894115,-2.757222,-0.374681,19.131275,2.681231
2.955674,-2.818033,-0.393905,19.674416,2.822739
3.007572,-2.869507,-0.411037,20.12222,2.946841
3.049802,-2.911622,-0.426075,20.474722,3.05302
3.082355,-2.944357,-0.439015,20.731955,3.140858
3.105224,-2.96769,-0.449854,20.893945,3.210014
3.118406,-2.9816,-0.458588,20.960715,3.260211
3.121894,-2.986066,-0.465216,20.932285,3.291227
3.115685,-2.981065,-0.469733,20.80867,3.302881
3.099777,-2.966577,-0.472136,20.589881,3.295034
3.074166,-2.94258,-0.472423,20.275927,3.26758
3.038851,-2.909052,-0.47059,19.866814,3.220445
2.993829,-2.865973,-0.466633,19.362541,3.153589
2.939099,-2.813325,-0.460548,18.763106,3.067001
2.874659,-2.751093,-0.452329,18.068502,2.960706
2.80051,-2.679264,-0.441969,17.283544,2.835478
2.718368,-2.599523,-0.429714,16.480478,2.70218
2.638358,-2.521888,-0.417034,15.714816,2.569801
2.562199,-2.448065,-0.404178,14.987929,2.438913
2.489892,-2.378061,-0.391143,14.299779,2.309787
2.421439,-2.311884,-0.377926,13.65033,2.182692
2.356843,-2.249541,-0.364523,13.039552,2.057896
2.296108,-2.191039,-0.350931,12.467423,1.935659
2.23924,-2.136385,-0.337148,11.933932,1.816225
2.186245,-2.085587,-0.323171,11.439076,1.69982
2.137131,-2.038651,-0.308995,10.982868,1.586642
2.091907,-1.995585,-0.294619,10.565335,1.476853
2.050584,-1.956396,-0.280038,10.18652,1.370576
2.013174,-1.921091,-0.265252,9.846483,1.267881
1.979691,-1.889678,-0.250263,9.545301,1.168784
1.950148,-1.862164,-0.235076,9.283067,1.073235
1.92456,-1.838556,-0.219694,9.059889,0.981119
1.902943,-1.818862,-0.204121,8.875888,0.892246
1.885313,-1.80309,-0.188363,8.731192,0.806356
1.871686,-1.791247,-0.172423,8.625938,0.723112
1.862077,-1.78334,-0.156306,8.560261,0.642112
1.856501,-1.779376,-0.140015,8.532674,0.563581
1.85442,-1.778794,-0.123799,8.51918,0.495864
1.852574,-1.778238,-0.109105,8.501724,0.437646
1.85037,-1.77714,-0.096184,8.479721,0.387586
1.847773,-1.775498,-0.085042,8.452969,0.345683
1.84475,-1.773314,-0.075687,8.421298,0.311926
1.841274,-1.770585,-0.068118,8.384563,0.286299
1.837322,-1.767308,-0.062332,8.342646,0.268774
1.832878,-1.763481,-0.05833,8.295459,0.259311
1.827931,-1.759101,-0.056108,8.242939,0.257857
1.822473,-1.754166,-0.055666,8.185052,0.264341
1.816503,-1.748673,-0.057002,8.121792,0.27868
1.810025,-1.74262,-0.060113,8.053183,0.300771
1.803047,-1.736003,-0.065,7.97928,0.330495
1.795585,-1.728821,-0.071659,7.900167,0.367717
1.787658,-1.721071,-0.08009,7.815966,0.412284
1.779292,-1.712749,-0.090291,7.726572,0.456425
1.770351,-1.703792,-0.100402,7.63055,0.479967
1.760578,-1.694104,-0.107741,7.526718,0.490359
1.749937,-1.683683,-0.112268,7.41486,0.487948
1.738404,-1.672525,-0.113981,7.294834,0.472964
1.725969,-1.660627,-0.112882,7.166565,0.445692
1.712635,-1.647987,-0.108969,7.030045,0.406482
1.698418,-1.6346,-0.102246,6.885345,0.355747
1.683349,-1.620464,-0.092711,6.732616,0.293971
1.667473,-1.605576,-0.080366,6.572102,0.221708
1.65085,-1.589933,-0.065211,6.40415,0.139579
1.633558,-1.573532,-0.047247,6.229222,0.048273
1.615692,-1.556369,-0.026476,6.047913,-0.051464
1.597367,-1.538442,-0.002896,5.863912,-0.14956
1.579399,-1.520467,0.021224,5.689669,-0.222481
1.562763,-1.503501,0.042606,5.527799,-0.281921
1.547361,-1.48759,0.061197,5.377664,-0.328911
1.533097,-1.472769,0.076981,5.238658,-0.364178
1.519884,-1.459073,0.089941,5.110219,-0.38838
1.507648,-1.446538,0.100061,4.991847,-0.402111
1.496327,-1.435199,0.107326,4.883114,-0.405909
1.485873,-1.425091,0.111717,4.783675,-0.40026
1.476255,-1.416249,0.11322,4.693281,-0.385602
1.467454,-1.407612,0.112578,4.611787,-0.362325
1.459471,-1.400016,0.109157,4.539158,-0.330778
1.452321,-1.393464,0.10295,4.475481,-0.291256
1.446036,-1.387957,0.093951,4.420966,-0.244003
1.440668,-1.383499,0.082149,4.376084,-0.194318
1.4364,-1.380129,0.069015,4.342832,-0.169892
1.43357,-1.377964,0.058787,4.323247,-0.158091
1.432137,-1.377014,0.051744,4.31702,-0.156705
1.432057,-1.377286,0.047884,4.323853,-0.16552
1.433308,-1.378788,0.047207,4.343585,-0.184456
1.435887,-1.38153,0.049711,4.376199,-0.213566
1.439812,-1.385524,0.055392,4.421822,-0.253029
1.445124,-1.390788,0.064248,4.480713,-0.303155
1.451883,-1.397345,0.076274,4.553262,-0.364391
1.460167,-1.405227,0.091465,4.639973,-0.43732
1.470074,-1.414484,0.109811,4.733465,-0.524178
1.478975,-1.422373,0.131828,4.715576,-0.642934
1.470973,-1.412389,0.160622,4.499498,-0.777356
1.443939,-1.381723,0.196723,4.088656,-0.913824
1.39881,-1.330377,0.24013,3.492037,-1.037965
1.336998,-1.258351,0.290842,2.724837,-1.128585
1.260668,-1.165644,0.348861,1.813243,-1.156016
1.173215,-1.052256,0.414185,0.803138,-1.081405
1.080083,-0.918188,0.486816,-0.225081,-0.861207
0.990078,-0.794544,0.590723,0,0
