n_displ_x,n_displ_y,n_diff_int_vel_x,n_diff_int_vel_y,n_diff_vel_x,n_diff_vel_y,speed,diff_int_v_x,diff_int_v_y,acc_x,acc_y
-1.144149,-1.26056,-0.007431,0.001729,-0.874258,-0.247458,1.20618,-1.139794,-0.115834,2.172404,0.406955
-1.196897,-1.05724,-0.005397,0.002382,-0.839202,-0.209941,1.231171,-1.160379,-0.147951,2.444793,0.515288
-1.234361,-0.859935,-0.003427,0.002983,-0.800128,-0.169191,1.261436,-1.18518,-0.18309,2.735701,0.599751
-1.25389,-0.675377,-0.001535,0.003536,-0.760213,-0.131454,1.291863,-1.210036,-0.214925,3.025699,0.687754
-1.258921,-0.504564,0.000264,0.004045,-0.71667,-0.096582,1.322137,-1.234901,-0.243379,3.312822,0.776838
-1.252581,-0.348307,0.001963,0.004513,-0.669311,-0.064559,1.352048,-1.259779,-0.268444,3.59573,0.864238
-1.237636,-0.207178,0.003555,0.004942,-0.618136,-0.035386,1.381431,-1.284675,-0.290117,3.873517,0.947454
-1.216509,-0.081588,0.005038,0.005337,-0.563146,-0.009062,1.410157,-1.309591,-0.308392,4.145623,1.024265
-1.191305,0.028148,0.006405,0.005699,-0.504339,0.014412,1.438134,-1.334531,-0.323262,4.411756,1.092727
-1.16384,0.121761,0.007655,0.00603,-0.441717,0.035037,1.465298,-1.359498,-0.334725,4.671835,1.151158
-1.135656,0.198995,0.008785,0.006331,-0.375279,0.052812,1.491613,-1.384492,-0.342774,4.925946,1.198112
-1.108048,0.259577,0.009794,0.006605,-0.305026,0.067738,1.517069,-1.409514,-0.347407,5.174307,1.232362
-1.082073,0.303199,0.01068,0.006852,-0.230956,0.079815,1.541676,-1.434565,-0.348619,5.417246,1.252867
0.650457,0.732745,0.007669,0.004285,0.884288,-0.410989,1.565465,-1.459645,-0.346407,5.654362,1.259976
0.598814,0.513214,0.006596,0.005016,0.732803,-0.226005,1.588302,-1.484466,-0.341196,5.874586,1.268305
0.555017,0.326764,0.005991,0.005837,0.683136,-0.113099,1.60913,-1.50733,-0.335528,6.072737,1.274209
0.518353,0.170974,0.005775,0.006721,0.667807,-0.042238,1.627754,-1.527947,-0.329833,6.249087,1.275463
0.488067,0.043589,0.005863,0.007639,0.665519,0.005126,1.644165,-1.546313,-0.324114,6.403472,1.272445
0.463557,-0.057675,0.006167,0.00856,0.668377,0.03862,1.658352,-1.562426,-0.318372,6.53575,1.26549
0.444347,-0.135122,0.006602,0.009456,0.67297,0.063448,1.670306,-1.576282,-0.312608,6.645802,1.254896
0.430072,-0.191078,0.007082,0.010295,0.677639,0.082614,1.680022,-1.587877,-0.306824,6.733523,1.240925
0.420462,-0.22788,0.007519,0.011049,0.681496,0.097971,1.687491,-1.59721,-0.301021,6.798823,1.223812
0.415331,-0.247878,0.007829,0.011687,0.684031,0.110731,1.692709,-1.604277,-0.295201,6.841625,1.203766
0.414562,-0.253432,0.007924,0.01218,0.684935,0.121734,1.695669,-1.609075,-0.289364,6.86186,1.180976
0.418101,-0.246907,0.007721,0.012502,0.684011,0.131596,1.696367,-1.611599,-0.283509,6.859469,1.155608
0.425949,-0.230677,0.007137,0.012629,0.681131,0.140799,1.694799,-1.611842,-0.277632,6.8344,1.127812
0.438152,-0.207117,0.00609,0.012537,0.67621,0.149745,1.690962,-1.609798,-0.271728,6.786608,1.097723
0.4548,-0.178609,0.004608,0.012232,0.669196,0.158797,1.684851,-1.605461,-0.265792,6.716052,1.065462
0.476017,-0.147538,0.002851,0.011758,0.66006,0.168307,1.676463,-1.598824,-0.259821,6.622697,1.031136
0.501959,-0.11629,0.000992,0.011161,0.648795,0.178643,1.665796,-1.58988,-0.25381,6.506511,0.994843
0.532812,-0.087255,-0.000799,0.010488,0.635419,0.19022,1.652847,-1.578624,-0.247754,6.367466,0.956668
0.568783,-0.062824,-0.00235,0.009785,0.619978,0.203524,1.637614,-1.565049,-0.24165,6.205539,0.916688
0.610103,-0.045392,-0.00349,0.009098,0.602565,0.219163,1.620095,-1.549148,-0.235493,6.020912,0.874876
0.657017,-0.037335,-0.004131,0.008457,0.583432,0.237884,1.600369,-1.531005,-0.229237,5.821454,0.827976
0.709714,-0.040832,-0.004367,0.007854,0.564209,0.260119,1.579686,-1.511966,-0.222259,5.616731,0.776377
0.768293,-0.058377,-0.004319,0.007276,0.545845,0.287109,1.558489,-1.492498,-0.214341,5.407186,0.721767
-0.692877,0.451101,0.001251,-0.000093,0.296892,0.332999,1.536787,-1.472598,-0.205481,5.192843,0.664442
-0.650531,0.398395,0.001154,-0.000277,0.16505,0.201942,1.514591,-1.45226,-0.195677,4.973738,0.60473
-0.628524,0.372069,0.00125,-0.000258,0.056049,0.091731,1.491915,-1.43148,-0.184929,4.749924,0.542993
-0.623651,0.366781,0.0015,-0.000073,-0.030111,0.002365,1.468775,-1.410253,-0.173234,4.521473,0.479627
-0.632684,0.377191,0.001866,0.000242,-0.09343,-0.066156,1.445191,-1.388575,-0.160592,4.288477,0.41507
-0.652332,0.397982,0.002311,0.000647,-0.133908,-0.113832,1.421184,-1.366441,-0.147001,4.051057,0.349799
-0.679212,0.423882,0.002795,0.001102,-0.151545,-0.140662,1.396778,-1.343847,-0.132459,3.809361,0.284339
-0.709809,0.449695,0.00328,0.001563,-0.146341,-0.146647,1.372003,-1.320787,-0.116966,3.563578,0.219263
-0.740439,0.470338,0.003727,0.00199,-0.118473,-0.131946,1.346891,-1.297258,-0.100519,3.313939,0.155197
-0.768446,0.482464,0.00411,0.002349,-0.083574,-0.110565,1.32148,-1.273254,-0.083118,3.060728,0.092819
-0.793827,0.486362,0.004429,0.002635,-0.05248,-0.092214,1.295811,-1.248773,-0.06476,2.804291,0.032868
-0.816939,0.482794,0.004679,0.002842,-0.025191,-0.076892,1.269932,-1.223815,-0.045446,2.545806,-0.022562
-0.925665,0.248052,-0.004312,-0.006214,0.065125,0.14754,1.244173,-1.198656,-0.025635,2.297183,-0.056797
-0.908142,0.224714,-0.003912,-0.006185,0.041974,0.077205,1.220157,-1.174876,-0.008026,2.067698,-0.076335
-0.903132,0.208022,-0.00336,-0.005974,0.018522,0.013263,1.19807,-1.152753,0.006917,1.857049,-0.085939
-0.909588,0.197687,-0.00269,-0.00561,-0.005228,-0.044285,1.177824,-1.132297,0.019187,1.664585,-0.087158
-0.926406,0.193593,-0.001934,-0.005123,-0.029277,-0.095439,1.159339,-1.113521,0.028777,1.489691,-0.081441
-0.888398,0.378462,0.00441,0.0022,0.090453,0.00604,1.142553,-1.096436,0.035681,1.331824,-0.070131
-0.886137,0.355301,0.004114,0.001877,0.103725,0.02182,1.127414,-1.081052,0.039892,1.190538,-0.054448
-0.879604,0.331923,0.00378,0.001545,0.115296,0.038182,1.113891,-1.067383,0.041405,1.065522,-0.035481
-0.868819,0.308725,0.003419,0.001227,0.125165,0.055126,1.101971,-1.055438,0.040211,0.956626,-0.014169
-0.853832,0.286029,0.003045,0.000942,0.133332,0.072651,1.09166,-1.045229,0.036304,0.864161,0.007736
-0.834813,0.263807,0.002671,0.000713,0.139895,0.090412,1.083093,-1.036866,0.030024,0.792578,0.018142
-0.812587,0.240616,0.002306,0.000552,0.145424,0.106376,1.076923,-1.030925,0.023402,0.745801,0.024254
-0.787707,0.216274,0.001951,0.000452,0.150019,0.120198,1.073259,-1.027499,0.016786,0.724039,0.029314
-0.760637,0.190876,0.001608,0.000403,0.153677,0.131878,1.072101,-1.026578,0.010181,0.72731,0.033745
-0.731833,0.164531,0.001277,0.000394,0.1564,0.141415,1.07345,-1.028156,0.003594,0.755619,0.037976
-0.701741,0.137362,0.000959,0.000415,0.158188,0.14881,1.077306,-1.032223,-0.002973,0.808965,0.042438
-0.6708,0.109513,0.000655,0.000455,0.15904,0.154063,1.083667,-1.038773,-0.009513,0.887331,0.047547
-0.63944,0.081142,0.000365,0.000504,0.158954,0.157152,1.092531,-1.047796,-0.016022,0.990696,0.053701
-0.608272,0.052451,0.000091,0.000552,0.157698,0.156075,1.103897,-1.059286,-0.022495,1.119028,0.061266
-0.578328,0.023726,-0.000167,0.000594,0.155112,0.149448,1.117763,-1.073233,-0.028927,1.272288,0.070572
-0.550686,-0.004712,-0.000406,0.000625,0.151195,0.13727,1.134125,-1.08963,-0.035314,1.450434,0.081907
-0.526416,-0.032516,-0.000625,0.00064,0.145948,0.119541,1.152981,-1.108469,-0.04165,1.653419,0.095513
-0.506579,-0.059314,-0.000824,0.000634,0.13937,0.096261,1.174327,-1.129742,-0.047931,1.87836,0.111081
-0.49223,-0.084717,-0.00104,0.000476,0.130463,0.067254,1.197155,-1.152483,-0.0541,2.082693,0.122313
-0.484458,-0.107695,-0.001331,0.000241,0.113341,0.031474,1.215528,-1.170855,-0.05903,2.233372,0.129468
-0.484454,-0.126273,-0.001572,0.000236,0.087005,-0.011254,1.228429,-1.183855,-0.062542,2.329446,0.132592
-0.493423,-0.138453,-0.001782,0.000313,0.051455,-0.060931,1.235849,-1.191481,-0.064635,2.370876,0.131056
-0.512257,-0.142576,-0.001943,0.00049,0.010543,-0.112441,1.237785,-1.193727,-0.065308,2.357644,0.124506
-0.539378,-0.139154,-0.00205,0.000768,-0.024695,-0.151126,1.234233,-1.19059,-0.064558,2.289743,0.112844
-0.572124,-0.1297,-0.002107,0.001134,-0.053531,-0.17602,1.225198,-1.182061,-0.062384,2.167179,0.096217
-0.607852,-0.115772,-0.00212,0.001573,-0.075964,-0.187122,1.210682,-1.168133,-0.058782,1.989973,0.075031
-0.643936,-0.098947,-0.002094,0.002068,-0.091995,-0.184432,1.190696,-1.148796,-0.05375,1.758163,0.049977
-0.677757,-0.080807,-0.002036,0.002597,-0.101623,-0.16795,1.165251,-1.124037,-0.047282,1.471814,0.022082
-0.706686,-0.062916,-0.001953,0.003131,-0.104849,-0.137676,1.134366,-1.093839,-0.039374,1.131032,-0.007217
-0.728077,-0.046802,-0.001856,0.003636,-0.101673,-0.09361,1.098066,-1.058182,-0.030017,0.736162,-0.035894
-0.739254,-0.033902,-0.001754,0.004068,-0.09214,-0.035902,1.056472,-1.017123,-0.019232,0.323935,-0.04901
-0.738817,-0.023317,-0.001658,0.004388,-0.080268,0.022242,1.017217,-0.978201,-0.009611,-0.02365,-0.040008
-0.728074,-0.01336,-0.001567,0.004593,-0.068842,0.071668,0.985531,-0.946657,-0.002957,-0.295633,-0.024395
-0.708655,-0.00355,-0.001482,0.004681,-0.057863,0.112377,0.961362,-0.922491,0.000732,-0.492459,-0.005985
-0.682198,0.00634,-0.001403,0.004653,-0.04733,0.144369,0.944679,-0.905703,0.001454,-0.614423,0.01227
-0.650351,0.016291,-0.00133,0.004509,-0.037243,0.167644,0.935477,-0.896294,-0.00079,-0.661573,0.028615
-0.614778,0.026076,-0.001264,0.004249,-0.027603,0.182201,0.93378,-0.894262,-0.006,-0.633654,0.042735
-0.577168,0.035338,-0.001203,0.003872,-0.018409,0.18804,0.93964,-0.899608,-0.014176,-0.530123,0.055868
-0.539249,0.043669,-0.001148,0.00338,-0.009661,0.185162,0.953132,-0.912332,-0.025318,-0.350223,0.070737
-0.502786,0.05071,-0.001099,0.00277,-0.00136,0.173567,0.974351,-0.932434,-0.039427,-0.093128,0.091331
-0.469582,0.056232,-0.001055,0.002045,0.006495,0.153254,1.003399,-0.959915,-0.056501,0.241916,0.122541
-0.441463,0.060197,-0.001018,0.001204,0.013903,0.124224,1.04038,-0.994773,-0.076542,0.655444,0.169722
-0.420258,0.062796,-0.044392,-0.004007,0.020865,0.086477,1.085389,-1.080414,-0.103802,0,0
1.301948,-0.935082,-0.012183,-0.003528,-0.086876,-0.218914,0.920059,-0.855677,0.132676,-0.493797,0.133992
1.212267,-0.772068,-0.010379,-0.003156,-0.038622,-0.203853,0.968399,-0.903818,0.130283,-0.026991,0.058401
1.133707,-0.617961,-0.00864,-0.002841,0.008032,-0.189351,1.015063,-0.950242,0.127949,0.424556,-0.005559
1.064968,-0.473219,-0.006963,-0.002584,0.053067,-0.175429,1.060031,-0.994948,0.125674,0.860262,-0.059899
1.004957,-0.338125,-0.00535,-0.002385,0.096467,-0.162104,1.103289,-1.037937,0.123458,1.279696,-0.10621
0.952741,-0.212825,-0.0038,-0.002242,0.138213,-0.149393,1.144825,-1.079209,0.121301,1.682533,-0.145769
0.907505,-0.097369,-0.002313,-0.002157,0.178289,-0.137314,1.184628,-1.118764,0.119203,2.068528,-0.17961
0.868533,0.008265,-0.000894,-0.002125,0.216677,-0.125884,1.222691,-1.156601,0.117164,2.437487,-0.20858
0.835182,0.10416,0.000452,-0.002137,0.253361,-0.115119,1.259008,-1.192722,0.115185,2.789262,-0.233375
0.80687,0.19044,0.001719,-0.002185,0.288324,-0.105037,1.293573,-1.227125,0.113264,3.123735,-0.254577
0.783063,0.267262,0.002899,-0.002261,0.321552,-0.095655,1.326382,-1.259811,0.111403,3.440811,-0.272672
0.763266,0.334814,0.003988,-0.002357,0.35303,-0.086991,1.357431,-1.29078,0.109601,3.740413,-0.288071
0.747015,0.393303,0.004977,-0.002464,0.382743,-0.079063,1.386716,-1.320031,0.107857,4.02248,-0.301122
0.733876,0.442954,0.005862,-0.002576,0.410678,-0.07189,1.414235,-1.347566,0.106173,4.286962,-0.312122
0.723435,0.484005,0.006636,-0.002682,0.436824,-0.065493,1.439986,-1.373383,0.104548,4.533816,-0.321324
0.715294,0.516709,0.007293,-0.002776,0.461168,-0.059893,1.463966,-1.397483,0.102982,4.763008,-0.328948
0.709075,0.541326,0.007828,-0.002849,0.483702,-0.055114,1.486174,-1.419863,0.101474,4.974509,-0.335181
0.70441,0.558122,0.00824,-0.002897,0.504416,-0.05118,1.506609,-1.440518,0.100022,5.168295,-0.340187
0.700944,0.567373,0.008528,-0.002911,0.523302,-0.048118,1.525268,-1.459446,0.098625,5.344346,-0.344106
0.698331,0.569358,0.008692,-0.002886,0.540357,-0.045958,1.542151,-1.47664,0.097282,5.502644,-0.347062
0.696233,0.564362,0.008745,-0.00282,0.555574,-0.044732,1.557257,-1.492097,0.095989,5.643175,-0.34916
0.69432,0.552672,0.008705,-0.002709,0.568954,-0.044473,1.570585,-1.505812,0.094746,5.765927,-0.350492
0.692267,0.534578,0.008588,-0.002553,0.580496,-0.045218,1.582134,-1.517781,0.093551,5.87089,-0.351138
0.689756,0.510374,0.00841,-0.002348,0.590205,-0.04701,1.591903,-1.528,0.092403,5.958054,-0.351165
0.686473,0.480355,0.008189,-0.002093,0.598086,-0.049892,1.599892,-1.536464,0.091299,6.027412,-0.350632
0.682108,0.444817,0.007941,-0.001785,0.604149,-0.053911,1.606101,-1.543169,0.090238,6.078957,-0.349587
0.676356,0.404057,0.007683,-0.001422,0.60841,-0.05912,1.610528,-1.54811,0.089218,6.112686,-0.348073
0.668914,0.358373,0.007431,-0.001002,0.610888,-0.065575,1.613175,-1.551283,0.088237,6.128592,-0.346121
0.659484,0.308064,0.007201,-0.000523,0.611607,-0.073335,1.614039,-1.552684,0.087295,6.126674,-0.343758
0.647769,0.253429,0.007012,0.000018,0.610599,-0.082464,1.613121,-1.552308,0.086389,6.106927,-0.341002
0.633477,0.194764,0.006879,0.000622,0.607902,-0.09303,1.610421,-1.550152,0.085517,6.069351,-0.337867
0.61635,0.1324,0.006816,0.001292,0.603557,-0.104596,1.605939,-1.546209,0.084678,6.013943,-0.334357
0.596663,0.067116,0.006822,0.002013,0.597516,-0.114136,1.599675,-1.540478,0.083871,5.940704,-0.330471
0.575094,0.000042,0.00689,0.002769,0.589695,-0.120954,1.591627,-1.532951,0.083092,5.849633,-0.326204
0.552338,-0.067684,0.007011,0.00354,0.580025,-0.124891,1.581798,-1.523627,0.082343,5.74073,-0.321539
0.529086,-0.134925,0.007174,0.004314,0.568465,-0.125836,1.570185,-1.512504,0.081627,5.613998,-0.316456
0.506032,-0.200544,0.007368,0.005079,0.554999,-0.123724,1.556791,-1.499581,0.080949,5.469439,-0.310926
0.483867,-0.263402,0.007582,0.005822,0.539644,-0.118546,1.541614,-1.484858,0.080314,5.307055,-0.30491
0.463282,-0.322361,0.007804,0.006532,0.522448,-0.110343,1.524654,-1.468334,0.079729,5.126851,-0.298363
0.444963,-0.376277,0.008023,0.007196,0.503486,-0.099215,1.505913,-1.450008,0.079198,4.929816,-0.291606
0.429618,-0.423992,0.008228,0.007803,0.483203,-0.085446,1.485744,-1.430227,0.078859,4.730725,-0.289481
0.418042,-0.464492,0.008404,0.008341,0.463754,-0.070028,1.466233,-1.411033,0.079505,4.541195,-0.29173
0.410825,-0.497147,0.008536,0.0088,0.445605,-0.053346,1.447736,-1.392777,0.081276,4.361613,-0.297451
0.408491,-0.521346,0.00863,0.009181,0.428876,-0.035694,1.430263,-1.375462,0.084178,4.192045,-0.306397
0.411459,-0.536846,0.008738,0.009514,0.41363,-0.017925,1.413822,-1.359092,0.088219,4.03258,-0.318348
0.419857,-0.544944,0.008906,0.009834,0.39988,-0.000734,1.398427,-1.343671,0.093406,3.883329,-0.333108
0.433744,-0.547302,0.009178,0.010178,0.387706,0.016194,1.384094,-1.329202,0.099745,3.744422,-0.350515
0.453183,-0.545557,0.009595,0.010581,0.377224,0.033187,1.370841,-1.31569,0.107244,3.616012,-0.370445
0.478256,-0.541312,0.010202,0.01108,0.368593,0.050588,1.358691,-1.303138,0.115909,3.498277,-0.392811
0.509079,-0.536145,0.011041,0.011712,0.362025,0.068772,1.347666,-1.29155,0.125748,3.391413,-0.417577
0.545812,-0.531597,0.012466,0.01236,0.357804,0.088147,1.337795,-1.28062,0.136616,3.295638,-0.444754
0.588676,-0.529179,0.013949,0.013012,0.356306,0.109174,1.329108,-1.270631,0.148599,3.211185,-0.47441
0.637966,-0.530362,0.014411,0.013189,0.358032,0.132364,1.321636,-1.261584,0.161702,3.138304,-0.506671
-0.775183,0.316617,0.000242,-0.004209,0.203534,-0.063424,1.315414,-1.253483,0.175925,3.077254,-0.541729
-0.788197,0.268113,-0.00009,-0.004285,0.170521,-0.08315,1.31048,-1.246328,0.191273,3.0283,-0.579839
-0.805836,0.225551,-0.000383,-0.004327,0.128393,-0.105927,1.306871,-1.240121,0.207749,2.991705,-0.621325
-0.829192,0.190396,-0.000615,-0.004323,0.077149,-0.131756,1.304627,-1.234865,0.225359,2.967729,-0.666579
-0.859479,0.164033,-0.000757,-0.00426,0.01679,-0.160635,1.303789,-1.230564,0.244108,2.956617,-0.716061
-0.897971,0.147612,-0.00078,-0.00412,-0.049824,-0.19184,1.304398,-1.227222,0.264005,2.954642,-0.763047
-0.944627,0.141158,-0.000671,-0.003893,-0.106791,-0.21932,1.305156,-1.223879,0.283287,2.943585,-0.790343
-0.99792,0.144112,-0.000435,-0.003576,-0.152642,-0.239796,1.30407,-1.219145,0.299406,2.915326,-0.806633
-1.056232,0.154711,-0.000075,-0.003171,-0.187391,-0.253239,1.301012,-1.213004,0.312332,2.869137,-0.811412
-1.11777,0.171332,0.000404,-0.002679,-0.211039,-0.25965,1.295891,-1.205457,0.322065,2.804447,-0.804171
-1.180608,0.192477,0.000997,-0.002101,-0.223586,-0.259028,1.288635,-1.196503,0.328606,2.720777,-0.784601
-1.242717,0.216745,0.001694,-0.001438,-0.225031,-0.251374,1.279192,-1.186143,0.331953,2.617727,-0.752608
-1.302001,0.242799,0.002485,-0.000695,-0.215375,-0.236687,1.267524,-1.174377,0.332107,2.494963,-0.708328
-1.356346,0.26937,0.003356,0.000127,-0.195336,-0.21513,1.25361,-1.161203,0.329069,2.352213,-0.652148
-1.403921,0.295737,0.0043,0.001026,-0.169142,-0.187659,1.237448,-1.146624,0.322837,2.189264,-0.58473
-1.443135,0.321566,0.005316,0.002002,-0.137511,-0.154436,1.219052,-1.130637,0.313413,2.005973,-0.507044
-1.47242,0.34647,0.006405,0.003054,-0.100444,-0.115461,1.198457,-1.113244,0.300796,1.802277,-0.420402
-1.490238,0.369966,0.007566,0.004183,-0.057939,-0.070735,1.175719,-1.094445,0.284986,1.578222,-0.326507
-1.495099,0.391433,0.0088,0.005388,-0.009997,-0.020257,1.150921,-1.074239,0.265983,1.334005,-0.227507
-1.485587,0.410065,0.010106,0.006671,0.043381,0.035973,1.124171,-1.052626,0.243787,1.070032,-0.126061
-1.46039,0.424814,0.011485,0.00803,0.102196,0.097955,1.095616,-1.029607,0.218399,0.787005,-0.025408
-1.41836,0.43432,-0.028839,0.017246,0.166449,0.165688,1.065441,-1.046957,0.197597,0,0
0.847551,-1.78881,-0.007074,-0.004791,0.773476,0.610037,1.821587,-1.715275,-0.470234,7.013254,1.319637
1.00822,-1.908184,-0.008287,-0.005802,0.618083,0.474737,1.643009,-1.561482,-0.345861,5.44615,0.610289
1.178791,-1.965136,-0.009147,-0.006587,0.477433,0.350017,1.485237,-1.421887,-0.230618,4.037539,0.070567
1.353985,-1.961358,-0.009685,-0.00716,0.351467,0.235677,1.34867,-1.296522,-0.124523,2.799837,-0.298675
1.525924,-1.900259,-0.009933,-0.007537,0.240142,0.131556,1.233523,-1.185417,-0.02759,1.747326,-0.504908
1.684372,-1.788271,-0.009921,-0.007734,0.143425,0.037528,1.139682,-1.088603,0.060166,0.893189,-0.567058
1.817988,-1.635895,-0.00968,-0.007768,0.061293,-0.046511,1.066547,-1.006112,0.138725,0.244848,-0.516561
1.916564,-1.457694,-0.009243,-0.007658,-0.006275,-0.120645,1.012932,-0.937975,0.208071,-0.200842,-0.394511
1.973489,-1.270658,-0.00864,-0.007422,-0.059293,-0.184945,0.977082,-0.884224,0.268185,-0.459801,-0.244726
1.987246,-1.091276,-0.007904,-0.007078,-0.097774,-0.239469,0.956854,-0.84489,0.319049,-0.558301,-0.105333
1.961201,-0.932561,-0.007065,-0.006645,-0.121725,-0.284264,0.950015,-0.820005,0.360643,-0.526557,-0.002733
1.90202,-0.802317,-0.006156,-0.006141,-0.131156,-0.319373,0.954572,-0.809601,0.39295,-0.391384,0.049862
1.817702,-0.703072,-0.005208,-0.005585,-0.126072,-0.344829,0.969035,-0.813708,0.415951,-0.170911,0.050148
1.716103,-0.633215,-0.004253,-0.004996,-0.106478,-0.360663,0.992572,-0.832359,0.429627,0.12754,0.003167
1.604205,-0.5886,-0.003321,-0.004391,-0.072379,-0.3669,1.025039,-0.865586,0.433961,0.50696,-0.081509
1.487971,-0.564087,-0.002446,-0.003789,-0.023778,-0.363562,1.066921,-0.913419,0.428933,0.978585,-0.191137
1.372466,-0.554799,-0.00166,-0.003207,0.039323,-0.350668,1.119195,-0.97589,0.414526,1.55205,-0.31359
1.262823,-0.554793,-0.000999,-0.002662,0.114463,-0.329468,1.181267,-1.050573,0.391956,2.147354,-0.466995
1.165692,-0.550893,-0.000481,-0.002162,0.18716,-0.307255,1.242628,-1.123001,0.368492,2.724919,-0.589022
1.080547,-0.54406,-0.00011,-0.001707,0.254954,-0.285277,1.300978,-1.190716,0.345365,3.280194,-0.671905
1.005972,-0.536694,0.000108,-0.001299,0.317845,-0.263543,1.355948,-1.253719,0.322574,3.806434,-0.722652
0.940739,-0.530427,0.000183,-0.000936,0.375831,-0.242063,1.407255,-1.311997,0.300118,4.298783,-0.74707
0.883805,-0.526339,0.000135,-0.000611,0.428912,-0.220844,1.454678,-1.365525,0.278002,4.753701,-0.749956
0.834287,-0.525113,-0.000017,-0.000319,0.477085,-0.199894,1.498046,-1.41428,0.256229,5.168579,-0.735275
0.79144,-0.527137,-0.000254,-0.000056,0.520351,-0.179219,1.537223,-1.458238,0.234804,5.541466,-0.706315
0.754634,-0.532581,-0.000555,0.000185,0.558709,-0.158822,1.572098,-1.497374,0.213729,5.870893,-0.66582
0.723339,-0.541452,-0.000901,0.000409,0.592159,-0.13871,1.602585,-1.531665,0.193008,6.155739,-0.616097
0.697101,-0.553636,-0.001273,0.000622,0.620699,-0.118883,1.628611,-1.561086,0.172646,6.395142,-0.5591
0.675535,-0.568923,-0.001651,0.000828,0.64433,-0.099346,1.650117,-1.585615,0.152646,6.588434,-0.496502
0.658308,-0.587031,-0.002016,0.001033,0.663052,-0.0801,1.667055,-1.605226,0.133011,6.734977,-0.430392
0.645205,-0.607535,-0.002347,0.001242,0.676821,-0.061372,1.679358,-1.619855,0.113971,6.832678,-0.370256
0.63628,-0.629528,-0.002625,0.001464,0.685392,-0.044488,1.686818,-1.62923,0.096857,6.880271,-0.316687
0.631113,-0.652477,-0.00283,0.001705,0.688723,-0.029672,1.68933,-1.633284,0.081901,6.87726,-0.269607
0.629245,-0.675868,-0.002943,0.001974,0.686814,-0.016926,1.686827,-1.631996,0.069109,6.8232,-0.229855
0.630258,-0.699129,-0.002964,0.002273,0.679665,-0.006246,1.679256,-1.62536,0.058482,6.717743,-0.198026
0.633763,-0.721641,-0.002905,0.002594,0.667275,0.002369,1.666573,-1.613388,0.050018,6.560624,-0.174482
0.639399,-0.742744,-0.002779,0.002931,0.649646,0.008922,1.648746,-1.596093,0.043713,6.351647,-0.159353
0.646825,-0.761742,-0.002598,0.003275,0.626777,0.013417,1.62575,-1.573485,0.039567,6.090678,-0.152528
